CVE_ID,Package,Current_Version,Latest_Version,CVSS_Score,CVSS_Severity,Grype_Severity,Dep_Type,Depth,Occurrences,Ecosystem,Action,Risk_Level
CVE-2020-27772,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27773,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27774,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27775,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-9937,libjbig-dev,2.1-3.1+b2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-11754,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-11755,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27769,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-6829,libgcrypt20,1.8.4-5,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-47655,libde265-0,1.0.3-1+b1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-2781,coreutils,8.30-3,unknown,4.6,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-12699,binutils,2.31.1-16,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-19931,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2012-0039,libglib2.0-0,2.58.3-2+deb10u2,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-15232,libjpeg-dev,1:1.5.2-2+deb10u1,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25815,git,1:2.20.1-2+deb10u3,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2026-21637,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9114,libopenjp2-7,2.3.0-2+deb10u2,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-65ch-62r8-g69g,node-forge,0.10.0,1.3.3,None,MEDIUM,medium,transitive,4,1,npm,"UPGRADE — update from 0.10.0 to 1.3.3",low
CVE-2022-31624,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-17794,binutils,2.31.1-16,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-20846,libopenjp2-7,2.3.0-2+deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-25309,libfribidi0,1.0.5-3.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9070,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9113,libopenjp2-7,2.3.0-2+deb10u2,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-17358,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18701,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46661,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46663,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46664,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46665,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-13627,libgcrypt20,1.8.4-5,unknown,6.3,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-17360,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-16375,libopenjp2-7,2.3.0-2+deb10u2,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-39804,tar,1.30+dfsg-6,7.5.9,6.2,MEDIUM,medium,transitive,3,1,npm,"UPGRADE — update from 1.30+dfsg-6 to 7.5.9",low
CVE-2019-14444,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-7245,libpcre16-3,2:8.39-12,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0891,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.1,MEDIUM,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-19932,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18605,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46659,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27776,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-52f5-9888-hmc6,tmp,0.0.30,0.2.5,None,LOW,low,transitive,2,5,npm,"UPGRADE — update from 0.0.30 to 0.2.5",low
CVE-2017-7275,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-27768,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-0865,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3626,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3599,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3598,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9923,tar,1.30+dfsg-6,7.5.9,7.5,HIGH,none,transitive,3,1,npm,"UPGRADE — update from 1.30+dfsg-6 to 7.5.9",low
CVE-2022-1354,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9580,libopenjp2-7,2.3.0-2+deb10u2,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-36368,openssh-client,1:7.9p1-10+deb10u2,unknown,3.7,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2010-4756,libc-bin,2.28-10,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16591,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-9r2w-394v-53qc,tar,6.1.0,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 6.1.0 to 7.5.9",low
GHSA-34x7-hfp2-rc4v,tar,4.4.19,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 4.4.19 to 7.5.9",low
CVE-2023-32611,libglib2.0-0,2.58.3-2+deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-25310,libfribidi0,1.0.5-3.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-9996,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-9jgg-88mc-972h,webpack-dev-server,3.3.1,5.2.3,None,MEDIUM,medium,transitive,2,1,npm,"UPGRADE — update from 3.3.1 to 5.2.3",low
CVE-2022-0908,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,7.7,HIGH,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-5341,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,6.2,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46667,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-45346,libsqlite3-0,3.27.2-3+deb10u1,unknown,4.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-14988,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9115,libopenjp2-7,2.3.0-2+deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18607,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-1000021,git,1:2.20.1-2+deb10u3,unknown,5.0,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-38791,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18443,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,4.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46668,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-31622,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-5563,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-9581,libopenjp2-7,2.3.0-2+deb10u2,unknown,3.3,LOW,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24752,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24754,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24755,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24756,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24758,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-20224,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-4415,libsystemd0,241-7~deb10u7,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-31623,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-31621,libmariadb-dev,1:10.3.27-0+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25435,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16592,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-11813,libjpeg-dev,1:1.5.2-2+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-jrmj-c5cx-3cw6,@angular/compiler,8.2.14,21.1.4,None,HIGH,high,direct,1,2,npm,"UPGRADE — update from 8.2.14 to 21.1.4",low
CVE-2025-55131,node,16.0.0,unknown,7.1,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16590,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16593,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-w7fw-mjwx-w883,qs,6.11.0,6.15.0,None,LOW,low,transitive,3,3,npm,"UPGRADE — update from 6.11.0 to 6.15.0",low
CVE-2018-20623,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2025-23167,node,16.0.0,unknown,6.5,MEDIUM,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-16156,libperl5.28,5.28.1-6+deb10u1,unknown,7.8,HIGH,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-73rr-hh4g-fpgx,diff,3.5.0,8.0.3,None,LOW,low,transitive,2,2,npm,"UPGRADE — update from 3.5.0 to 8.0.3",low
CVE-2019-6461,libcairo-gobject2,1.16.0-4+deb10u1,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-17541,libjpeg-dev,1:1.5.2-2+deb10u1,unknown,8.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-20002,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-17359,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-1010023,libc-bin,2.28-10,unknown,5.4,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-31782,libfreetype6,2.9.1-3+deb10u2,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-1010180,binutils,2.31.1-16,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-25033,libunbound8,1.9.0-2+deb10u2,unknown,9.8,CRITICAL,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-32021,git,1:2.20.1-2+deb10u3,unknown,3.9,LOW,high,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-6462,libcairo-gobject2,1.16.0-4+deb10u1,unknown,6.5,MEDIUM,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20838,libpcre16-3,2:8.39-12,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-9138,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-10126,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3597,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3627,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2025-59466,node,16.0.0,unknown,None,,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-19645,libsqlite3-0,3.27.2-3+deb10u1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9077,binutils,2.31.1-16,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-26966,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18309,binutils,2.31.1-16,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30588,node,16.0.0,unknown,None,,medium,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-23918,node,16.0.0,unknown,None,,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-6129,libpng-dev,1.6.36-6,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2867,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-20795,iproute2,4.20.0-2+deb10u1,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9075,binutils,2.31.1-16,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2868,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-25433,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,None,,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-9073,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-45261,patch,2.7.6-3+deb10u1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-2243,openssh-client,1:7.9p1-10+deb10u2,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35538,libjpeg-dev,1:1.5.2-2+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-2869,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-46195,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-26945,libopenexr-dev,2.2.1-4.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-19244,libsqlite3-0,3.27.2-3+deb10u1,unknown,7.5,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30581,node,16.0.0,unknown,7.5,HIGH,high,unknown,None,0,unknown,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-26462,krb5-multidev,1.17-3+deb10u1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2018-18483,binutils,2.31.1-16,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-qq89-hq3f-393p,tar,6.1.0,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 6.1.0 to 7.5.9",low
GHSA-r6q2-hw4h-h46w,tar,4.4.19,7.5.9,None,HIGH,high,transitive,3,1,npm,"UPGRADE — update from 4.4.19 to 7.5.9",low
CVE-2012-2663,libxtables12,1.8.2-4,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3997,libsystemd0,241-7~deb10u7,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-24757,libde265-0,1.0.3-1+b1,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0800,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0801,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0802,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-0803,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,6.8,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-3316,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.9,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2017-13716,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-30774,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35493,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-29383,login,1:4.5-1.1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-15719,libldap-2.4-2,2.4.47+dfsg-3+deb10u6,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-12972,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2016-8678,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2022-3821,libsystemd0,241-7~deb10u7,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2023-3576,libtiff-dev,4.1.0+git191117-2~deb10u2,unknown,5.5,MEDIUM,medium,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-3574,imagemagick,8:6.9.10.23+dfsg-2.1+deb10u1,unknown,3.3,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
GHSA-mh29-5h37-fv8m,js-yaml,3.13.1,4.1.1,None,MEDIUM,medium,transitive,2,3,npm,"UPGRADE — update from 3.13.1 to 4.1.1",low
CVE-2020-35496,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2020-35507,binutils,2.31.1-16,unknown,5.5,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2024-2379,curl,7.64.0-4+deb10u2,unknown,6.3,MEDIUM,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2021-27645,libc-bin,2.28-10,unknown,2.5,LOW,low,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2019-16905,openssh-client,1:7.9p1-10+deb10u2,unknown,7.8,HIGH,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
CVE-2007-5686,login,1:4.5-1.1,unknown,None,,none,os-level,None,0,debian,"INVESTIGATE — already on latest version, CVE may be unpatched",medium
